source_dataset,source_row_id,label_3intent
jevonmao/poker-gto-100k,action_sft:train:38595,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38596,RAISE
jevonmao/poker-gto-100k,action_sft:train:38597,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38598,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38599,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38600,RAISE
jevonmao/poker-gto-100k,action_sft:train:38616,RAISE
jevonmao/poker-gto-100k,action_sft:train:38617,CALL
jevonmao/poker-gto-100k,action_sft:train:38618,RAISE
jevonmao/poker-gto-100k,action_sft:train:38628,CALL
jevonmao/poker-gto-100k,action_sft:train:38629,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38630,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38646,RAISE
jevonmao/poker-gto-100k,action_sft:train:38648,RAISE
jevonmao/poker-gto-100k,action_sft:train:38650,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38651,CALL
jevonmao/poker-gto-100k,action_sft:train:38660,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38671,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38672,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38695,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38697,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38710,CALL
jevonmao/poker-gto-100k,action_sft:train:38711,CALL
jevonmao/poker-gto-100k,action_sft:train:38728,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38729,RAISE
jevonmao/poker-gto-100k,action_sft:train:38730,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38775,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38797,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38823,CALL
jevonmao/poker-gto-100k,action_sft:train:38824,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38825,CALL
jevonmao/poker-gto-100k,action_sft:train:38859,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38860,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38943,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38944,RAISE
jevonmao/poker-gto-100k,action_sft:train:38945,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38951,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38953,CALL
jevonmao/poker-gto-100k,action_sft:train:38954,CALL
jevonmao/poker-gto-100k,action_sft:train:38955,CALL
jevonmao/poker-gto-100k,action_sft:train:38956,CALL
jevonmao/poker-gto-100k,action_sft:train:38990,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38991,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:38992,RAISE
jevonmao/poker-gto-100k,action_sft:train:39033,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39034,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39060,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39062,CALL
jevonmao/poker-gto-100k,action_sft:train:39064,CALL
jevonmao/poker-gto-100k,action_sft:train:39066,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39067,RAISE
jevonmao/poker-gto-100k,action_sft:train:39069,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39070,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39072,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39073,CALL
jevonmao/poker-gto-100k,action_sft:train:39086,CALL
jevonmao/poker-gto-100k,action_sft:train:39095,RAISE
jevonmao/poker-gto-100k,action_sft:train:39096,RAISE
jevonmao/poker-gto-100k,action_sft:train:39097,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39111,CALL
jevonmao/poker-gto-100k,action_sft:train:39112,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39113,CALL
jevonmao/poker-gto-100k,action_sft:train:39132,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39144,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39148,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39176,CALL
jevonmao/poker-gto-100k,action_sft:train:39177,CALL
jevonmao/poker-gto-100k,action_sft:train:39193,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39194,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39195,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39211,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39213,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39232,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39233,CALL
jevonmao/poker-gto-100k,action_sft:train:39234,CALL
jevonmao/poker-gto-100k,action_sft:train:39269,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39270,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39273,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39274,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39275,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39277,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39278,RAISE
jevonmao/poker-gto-100k,action_sft:train:39282,CALL
jevonmao/poker-gto-100k,action_sft:train:39283,CALL
jevonmao/poker-gto-100k,action_sft:train:39288,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39289,CALL
jevonmao/poker-gto-100k,action_sft:train:39290,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39297,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39298,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39318,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39319,CALL
jevonmao/poker-gto-100k,action_sft:train:39320,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39321,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39322,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39323,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39324,RAISE
jevonmao/poker-gto-100k,action_sft:train:39325,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39326,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39339,CALL
jevonmao/poker-gto-100k,action_sft:train:39340,CALL
jevonmao/poker-gto-100k,action_sft:train:39348,CALL
jevonmao/poker-gto-100k,action_sft:train:39358,CALL
jevonmao/poker-gto-100k,action_sft:train:39364,RAISE
jevonmao/poker-gto-100k,action_sft:train:39365,RAISE
jevonmao/poker-gto-100k,action_sft:train:39366,RAISE
jevonmao/poker-gto-100k,action_sft:train:39376,CALL
jevonmao/poker-gto-100k,action_sft:train:39377,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39378,CALL
jevonmao/poker-gto-100k,action_sft:train:39379,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39381,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39383,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39429,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39430,CALL
jevonmao/poker-gto-100k,action_sft:train:39431,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39439,CALL
jevonmao/poker-gto-100k,action_sft:train:39440,CALL
jevonmao/poker-gto-100k,action_sft:train:39456,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39457,RAISE
jevonmao/poker-gto-100k,action_sft:train:39458,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39468,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39469,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39518,CALL
jevonmao/poker-gto-100k,action_sft:train:39520,CALL
jevonmao/poker-gto-100k,action_sft:train:39522,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39536,CALL
jevonmao/poker-gto-100k,action_sft:train:39537,CALL
jevonmao/poker-gto-100k,action_sft:train:39538,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39540,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39552,CALL
jevonmao/poker-gto-100k,action_sft:train:39564,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39565,CALL
jevonmao/poker-gto-100k,action_sft:train:39566,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39586,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39587,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39603,CALL
jevonmao/poker-gto-100k,action_sft:train:39605,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39609,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39612,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39613,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39614,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39635,RAISE
jevonmao/poker-gto-100k,action_sft:train:39640,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39641,RAISE
jevonmao/poker-gto-100k,action_sft:train:39663,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39664,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39665,CALL
jevonmao/poker-gto-100k,action_sft:train:39668,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39672,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39673,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39688,RAISE
jevonmao/poker-gto-100k,action_sft:train:39689,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39695,RAISE
jevonmao/poker-gto-100k,action_sft:train:39696,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39712,RAISE
jevonmao/poker-gto-100k,action_sft:train:39713,RAISE
jevonmao/poker-gto-100k,action_sft:train:39714,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39728,CALL
jevonmao/poker-gto-100k,action_sft:train:39729,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39731,RAISE
jevonmao/poker-gto-100k,action_sft:train:39732,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39746,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39747,CALL
jevonmao/poker-gto-100k,action_sft:train:39748,RAISE
jevonmao/poker-gto-100k,action_sft:train:39749,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39750,RAISE
jevonmao/poker-gto-100k,action_sft:train:39756,CALL
jevonmao/poker-gto-100k,action_sft:train:39757,CALL
jevonmao/poker-gto-100k,action_sft:train:39760,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39761,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39766,RAISE
jevonmao/poker-gto-100k,action_sft:train:39767,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39786,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39787,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39809,RAISE
jevonmao/poker-gto-100k,action_sft:train:39824,RAISE
jevonmao/poker-gto-100k,action_sft:train:39825,RAISE
jevonmao/poker-gto-100k,action_sft:train:39826,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39854,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39874,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39878,RAISE
jevonmao/poker-gto-100k,action_sft:train:39879,RAISE
jevonmao/poker-gto-100k,action_sft:train:39880,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39883,RAISE
jevonmao/poker-gto-100k,action_sft:train:39884,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39885,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39896,CALL
jevonmao/poker-gto-100k,action_sft:train:39897,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39898,CALL
jevonmao/poker-gto-100k,action_sft:train:39902,RAISE
jevonmao/poker-gto-100k,action_sft:train:39903,RAISE
jevonmao/poker-gto-100k,action_sft:train:39905,CALL
jevonmao/poker-gto-100k,action_sft:train:39906,CALL
jevonmao/poker-gto-100k,action_sft:train:39908,RAISE
jevonmao/poker-gto-100k,action_sft:train:39909,CALL
jevonmao/poker-gto-100k,action_sft:train:39910,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39911,RAISE
jevonmao/poker-gto-100k,action_sft:train:39912,RAISE
jevonmao/poker-gto-100k,action_sft:train:39914,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39916,RAISE
jevonmao/poker-gto-100k,action_sft:train:39917,RAISE
jevonmao/poker-gto-100k,action_sft:train:39919,RAISE
jevonmao/poker-gto-100k,action_sft:train:39920,RAISE
jevonmao/poker-gto-100k,action_sft:train:39921,CALL
jevonmao/poker-gto-100k,action_sft:train:39923,CALL
jevonmao/poker-gto-100k,action_sft:train:39925,RAISE
jevonmao/poker-gto-100k,action_sft:train:39926,RAISE
jevonmao/poker-gto-100k,action_sft:train:39927,RAISE
jevonmao/poker-gto-100k,action_sft:train:39929,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39930,CALL
jevonmao/poker-gto-100k,action_sft:train:39931,CALL
jevonmao/poker-gto-100k,action_sft:train:39937,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39938,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39939,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39940,RAISE
jevonmao/poker-gto-100k,action_sft:train:39941,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39969,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39970,CALL
jevonmao/poker-gto-100k,action_sft:train:39971,CALL
jevonmao/poker-gto-100k,action_sft:train:39985,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:39986,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40007,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40008,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40009,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40010,CALL
jevonmao/poker-gto-100k,action_sft:train:40035,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40071,CALL
jevonmao/poker-gto-100k,action_sft:train:40072,CALL
jevonmao/poker-gto-100k,action_sft:train:40073,CALL
jevonmao/poker-gto-100k,action_sft:train:40074,CALL
jevonmao/poker-gto-100k,action_sft:train:40076,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40105,CALL
jevonmao/poker-gto-100k,action_sft:train:40106,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40107,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40108,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40109,RAISE
jevonmao/poker-gto-100k,action_sft:train:40133,CALL
jevonmao/poker-gto-100k,action_sft:train:40135,CALL
jevonmao/poker-gto-100k,action_sft:train:40167,CALL
jevonmao/poker-gto-100k,action_sft:train:40168,CALL
jevonmao/poker-gto-100k,action_sft:train:40172,RAISE
jevonmao/poker-gto-100k,action_sft:train:40198,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40200,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40213,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40215,CALL
jevonmao/poker-gto-100k,action_sft:train:40248,CALL
jevonmao/poker-gto-100k,action_sft:train:40249,CALL
jevonmao/poker-gto-100k,action_sft:train:40250,CALL
jevonmao/poker-gto-100k,action_sft:train:40300,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40322,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40349,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40351,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40353,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40355,CALL
jevonmao/poker-gto-100k,action_sft:train:40356,CALL
jevonmao/poker-gto-100k,action_sft:train:40357,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40369,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40370,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40371,RAISE
jevonmao/poker-gto-100k,action_sft:train:40452,CALL
jevonmao/poker-gto-100k,action_sft:train:40453,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40468,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40469,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40473,CALL
jevonmao/poker-gto-100k,action_sft:train:40474,CALL
jevonmao/poker-gto-100k,action_sft:train:40475,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40476,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40477,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40510,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40512,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40557,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40558,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40588,CALL
jevonmao/poker-gto-100k,action_sft:train:40589,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40591,CALL
jevonmao/poker-gto-100k,action_sft:train:40593,CALL
jevonmao/poker-gto-100k,action_sft:train:40598,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40600,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40601,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40602,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40603,RAISE
jevonmao/poker-gto-100k,action_sft:train:40604,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40620,CALL
jevonmao/poker-gto-100k,action_sft:train:40622,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40639,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40640,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40697,CALL
jevonmao/poker-gto-100k,action_sft:train:40701,CALL
jevonmao/poker-gto-100k,action_sft:train:40702,CALL
jevonmao/poker-gto-100k,action_sft:train:40703,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40721,RAISE
jevonmao/poker-gto-100k,action_sft:train:40722,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40723,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40725,RAISE
jevonmao/poker-gto-100k,action_sft:train:40760,CALL
jevonmao/poker-gto-100k,action_sft:train:40801,CALL
jevonmao/poker-gto-100k,action_sft:train:40817,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40818,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40819,CALL
jevonmao/poker-gto-100k,action_sft:train:40829,CALL
jevonmao/poker-gto-100k,action_sft:train:40830,CALL
jevonmao/poker-gto-100k,action_sft:train:40831,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40850,CALL
jevonmao/poker-gto-100k,action_sft:train:40852,CALL
jevonmao/poker-gto-100k,action_sft:train:40871,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40872,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40906,RAISE
jevonmao/poker-gto-100k,action_sft:train:40907,RAISE
jevonmao/poker-gto-100k,action_sft:train:40908,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40926,CALL
jevonmao/poker-gto-100k,action_sft:train:40927,CALL
jevonmao/poker-gto-100k,action_sft:train:40947,CALL
jevonmao/poker-gto-100k,action_sft:train:40949,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40968,CALL
jevonmao/poker-gto-100k,action_sft:train:40969,CALL
jevonmao/poker-gto-100k,action_sft:train:40970,CALL
jevonmao/poker-gto-100k,action_sft:train:40986,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:40987,CALL
jevonmao/poker-gto-100k,action_sft:train:40996,CALL
jevonmao/poker-gto-100k,action_sft:train:40997,CALL
jevonmao/poker-gto-100k,action_sft:train:40998,CALL
jevonmao/poker-gto-100k,action_sft:train:40999,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41000,CALL
jevonmao/poker-gto-100k,action_sft:train:41025,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41026,CALL
jevonmao/poker-gto-100k,action_sft:train:41031,CALL
jevonmao/poker-gto-100k,action_sft:train:41032,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41035,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41041,CALL
jevonmao/poker-gto-100k,action_sft:train:41060,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41073,CALL
jevonmao/poker-gto-100k,action_sft:train:41075,CALL
jevonmao/poker-gto-100k,action_sft:train:41077,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41078,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41089,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41090,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41104,CALL
jevonmao/poker-gto-100k,action_sft:train:41109,CALL
jevonmao/poker-gto-100k,action_sft:train:41110,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41111,CALL
jevonmao/poker-gto-100k,action_sft:train:41124,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41127,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41128,RAISE
jevonmao/poker-gto-100k,action_sft:train:41129,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41147,CALL
jevonmao/poker-gto-100k,action_sft:train:41148,CALL
jevonmao/poker-gto-100k,action_sft:train:41149,CALL
jevonmao/poker-gto-100k,action_sft:train:41162,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41163,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41164,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41165,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41166,RAISE
jevonmao/poker-gto-100k,action_sft:train:41167,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41174,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41176,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41184,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41186,CALL
jevonmao/poker-gto-100k,action_sft:train:41188,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41202,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41204,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41205,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41207,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41208,RAISE
jevonmao/poker-gto-100k,action_sft:train:41209,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41218,CALL
jevonmao/poker-gto-100k,action_sft:train:41228,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41229,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41230,CALL
jevonmao/poker-gto-100k,action_sft:train:41231,RAISE
jevonmao/poker-gto-100k,action_sft:train:41232,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41233,CALL
jevonmao/poker-gto-100k,action_sft:train:41241,RAISE
jevonmao/poker-gto-100k,action_sft:train:41242,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41244,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41245,RAISE
jevonmao/poker-gto-100k,action_sft:train:41254,CALL
jevonmao/poker-gto-100k,action_sft:train:41256,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41257,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41258,RAISE
jevonmao/poker-gto-100k,action_sft:train:41259,RAISE
jevonmao/poker-gto-100k,action_sft:train:41272,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41273,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41274,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41275,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41276,CALL
jevonmao/poker-gto-100k,action_sft:train:41277,CALL
jevonmao/poker-gto-100k,action_sft:train:41278,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41279,RAISE
jevonmao/poker-gto-100k,action_sft:train:41281,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41282,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41288,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41289,CALL
jevonmao/poker-gto-100k,action_sft:train:41290,RAISE
jevonmao/poker-gto-100k,action_sft:train:41291,RAISE
jevonmao/poker-gto-100k,action_sft:train:41292,RAISE
jevonmao/poker-gto-100k,action_sft:train:41298,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41299,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41308,CALL
jevonmao/poker-gto-100k,action_sft:train:41309,CALL
jevonmao/poker-gto-100k,action_sft:train:41310,CALL
jevonmao/poker-gto-100k,action_sft:train:41313,CALL
jevonmao/poker-gto-100k,action_sft:train:41320,CALL
jevonmao/poker-gto-100k,action_sft:train:41321,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41322,CALL
jevonmao/poker-gto-100k,action_sft:train:41324,CALL
jevonmao/poker-gto-100k,action_sft:train:41325,RAISE
jevonmao/poker-gto-100k,action_sft:train:41326,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41327,RAISE
jevonmao/poker-gto-100k,action_sft:train:41328,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41329,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41336,CALL
jevonmao/poker-gto-100k,action_sft:train:41337,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41338,CALL
jevonmao/poker-gto-100k,action_sft:train:41339,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41341,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41342,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41343,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41354,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41355,RAISE
jevonmao/poker-gto-100k,action_sft:train:41357,RAISE
jevonmao/poker-gto-100k,action_sft:train:41358,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41397,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41398,CALL
jevonmao/poker-gto-100k,action_sft:train:41399,CALL
jevonmao/poker-gto-100k,action_sft:train:41422,CALL
jevonmao/poker-gto-100k,action_sft:train:41423,RAISE
jevonmao/poker-gto-100k,action_sft:train:41468,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41469,CALL
jevonmao/poker-gto-100k,action_sft:train:41470,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41478,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41479,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41492,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41498,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41499,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41500,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41545,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41546,CALL
jevonmao/poker-gto-100k,action_sft:train:41565,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41566,RAISE
jevonmao/poker-gto-100k,action_sft:train:41567,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41627,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41629,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41630,CALL
jevonmao/poker-gto-100k,action_sft:train:41631,CALL
jevonmao/poker-gto-100k,action_sft:train:41632,CALL
jevonmao/poker-gto-100k,action_sft:train:41672,CALL
jevonmao/poker-gto-100k,action_sft:train:41673,NO_INVEST
jevonmao/poker-gto-100k,action_sft:train:41674,RAISE
